Brooklyn Rolling Sales.  All Sales From October 2021 - September 2022,,,,,,,,,,,,,,,,,,, PTS Sales Data as of 10/11/2022 ,
"For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.  Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.",,,,,,,,,,,,,,,,,,  ,  ,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5556,55,,B3,2045 66TH STREET,,11204,2,0,2,"2,300","1,580",1915,1,B3,"1,385,000",8/12/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5556,61,,B3,2027 66TH STREET,,11204,2,0,2,"2,300","1,580",1915,1,B3,"1,320,000",11/17/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5557,43,,S2,6510 BAY PARKWAY,,11204,2,1,3,"1,300","3,000",1935,1,S2,0,10/27/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5557,65,,B3,2135 66TH STREET,,11204,2,0,2,"2,400","1,678",1925,1,B3,0,10/4/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5558,74,,B1,6634 DURYEA COURT,,11219,2,0,2,"1,840","2,475",1960,1,B1,"1,325,000",10/28/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5559,61,,B3,6632 17TH AVENUE,,11204,2,0,2,"1,440","1,782",1935,1,B3,0,6/17/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5559,162,,B3,6636 17TH AVENUE,,11204,2,0,2,"1,333","1,628",1935,1,B3,0,2/11/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5562,14,,B1,1924 66TH STREET,,11204,2,0,2,"2,500","2,320",1925,1,B1,0,10/1/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5562,15,,B1,1926 66TH STREET,,11204,2,0,2,"2,500","2,320",1925,1,B1,0,5/4/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5562,61,,B1,1939 67TH STREET,,11204,2,0,2,"2,867","1,744",1925,1,B1,0,10/1/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5562,61,,B1,1939 67TH STREET,,11204,2,0,2,"2,867","1,744",1925,1,B1,0,10/15/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5563,8,,S2,6605 20TH AVENUE,,11204,2,1,3,"1,642","2,000",1931,1,S2,"1,260,000",3/23/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5563,35,,B3,2074 66TH STREET,,11204,2,0,2,"2,300","1,600",1915,1,B3,0,7/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5563,36,,B3,2076 66TH STREET,,11204,2,0,2,"2,300","1,600",1915,1,B3,0,2/4/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5563,50,,B3,2071 67TH STREET,,11204,2,0,2,"2,400","1,776",1920,1,B3,0,3/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5564,66,,B3,2127 67TH STREET,,11204,2,0,2,"2,399","1,814",1915,1,B3,"1,370,000",6/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5566,23,,B3,1571 68TH STREET,,11219,2,0,2,"1,521","1,324",1920,1,B3,0,11/15/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5567,33,,B3,1673 68TH STREET,,11204,2,0,2,"2,149","1,388",1930,1,B3,0,12/20/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5570,29,,B2,1952 67TH STREET,,11204,2,0,2,"2,000","2,036",1925,1,B2,0,11/24/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5572,11,,B3,2116 67TH STREET,,11204,2,0,2,"2,400","1,592",1930,1,B3,"1,439,000",4/14/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5572,13,,B3,2122 67TH STREET,,11204,2,0,2,"2,400","1,612",1930,1,B3,0,12/15/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5572,50,,B3,2153 68TH STREET,,11204,2,0,2,"3,300","2,008",1925,1,B3,0,2/22/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5575,3,,B1,6817 16TH AVENUE,,11204,2,0,2,"2,000","3,072",1910,1,B1,0,11/8/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5575,13,,B1,1616 68TH STREET,,11204,2,0,2,"4,999","3,375",1940,1,B1,"1,700,000",8/17/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5575,23,,B3,1636 68TH STREET,,11204,2,0,2,"3,500","1,480",1920,1,B3,"1,265,000",12/30/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5576,18,,B1,1730 68TH STREET,,11204,2,0,2,"2,483","2,128",1925,1,B1,0,1/14/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5576,61,,B3,1767 BAY RIDGE AVENUE,,11204,2,0,2,"3,100","2,024",1925,1,B3,0,5/12/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5578,59,,B3,1947 BAY RIDGE AVENUE,,11204,2,0,2,"2,000","1,600",1920,1,B3,0,1/26/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5579,6,,S2,6811 20TH AVENUE,,11204,2,1,3,"1,710","3,306",1931,1,S2,0,1/12/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5579,6,,S2,6811 20TH AVENUE,,11204,2,1,3,"1,710","3,306",1931,1,S2,0,5/18/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5579,7,,S2,6809 20TH AVENUE,,11204,2,1,3,"1,710","3,306",1931,1,S2,0,5/20/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5579,27,,B1,2054 68TH STREET,,11204,2,0,2,"2,450","1,920",1925,1,B1,0,1/28/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5580,41,,S2,6808 BAY PARKWAY,,11204,2,1,3,"1,875","3,546",1931,1,S2,0,11/24/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5580,55,,B1,2159 BAY RIDGE AVENUE,,11204,2,0,2,"2,499","2,640",1925,1,B1,"1,600,000",8/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5769,68,,B1,1435 OVINGTON AVENUE,,11219,2,0,2,"2,252","2,760",1910,1,B1,"1,290,000",4/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,5776,2,,S2,6815 14TH AVENUE,,11219,2,1,3,"5,400","3,456",1915,1,S2,0,11/5/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6157,21,,B2,1434 BAY RIDGE AVENUE,,11219,2,0,2,"4,000","3,000",1915,1,B2,1,1/12/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6158,42,,S2,6913 NEW UTRECHT AVENUE,,11228,2,1,3,"2,613","3,300",1931,1,S2,"1,350,000",3/23/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6159,44,,B2,6908 17TH AVENUE,,11204,2,0,2,"4,000","2,110",1930,1,B2,0,11/16/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6160,25,,B3,1746 BAY RIDGE AVENUE,,11204,2,0,2,"2,000","1,482",1930,1,B3,"905,000",12/29/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6160,26,,B1,1750 BAY RIDGE AVENUE,,11204,2,0,2,"2,000","1,560",1930,1,B1,0,12/13/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6160,71,,B2,1725 70TH STREET,,11204,2,0,2,"4,000","2,024",1925,1,B2,"1,590,000",2/22/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6160,75,,B1,1721 70TH STREET,,11204,2,0,2,"2,300","2,160",1930,1,B1,0,3/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6161,48,,B3,1861 70TH STREET,,11204,2,0,2,"1,900","1,666",1940,1,B3,1,11/5/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6163,49,,B1,2071 70TH STREET,,11204,2,0,2,"2,500","2,120",1935,1,B1,0,4/29/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6163,64,,B1,2035 70TH STREET,,11204,2,0,2,"2,500","2,600",1925,1,B1,"1,575,000",1/14/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6164,32,,B1,2166 BAY RIDGE AVENUE,,11204,2,0,2,"2,500","3,960",1910,1,B1,"1,725,000",2/9/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6168,65,,B2,1433 71ST STREET,,11228,2,0,2,"2,000","2,080",1920,1,B2,0,3/3/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6168,68,,B1,1425 71ST STREET,,11228,2,0,2,"2,000","4,200",1960,1,B1,0,4/28/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6170,46,,B1,7014 17TH AVENUE,,11204,2,0,2,"2,499","2,400",1930,1,B1,"1,720,000",9/2/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6171,4,,B3,7011 17TH AVENUE,,11204,2,0,2,"4,000","3,018",1925,1,B3,0,3/4/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6171,46,,S2,7014 18TH AVENUE,,11204,2,1,3,"1,368","3,135",1931,1,S2,"1,733,000",8/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6172,23,,B3,1842 70TH STREET,,11204,2,0,2,"1,850","2,424",1901,1,B3,0,4/21/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6172,51,,B3,1851 71ST STREET,,11204,2,0,2,"1,850","2,424",1901,1,B3,0,1/7/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6172,55,,B3,1843 71ST STREET,,11204,2,0,2,"1,850","2,424",1901,1,B3,0,10/6/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6173,65,,B1,1931 71ST STREET,,11204,2,0,2,"2,500","2,480",1930,1,B1,"1,538,000",1/27/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6175,20,,B1,2132 70TH STREET,,11204,2,0,2,"2,550","2,640",1930,1,B1,"1,635,000",4/26/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6175,28,,B3,2156 70TH STREET,,11204,2,0,2,"4,000","2,144",1930,1,B3,"1,100,000",12/17/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6175,66,,B2,2131 71ST STREET,,11204,2,0,2,"2,500","2,480",1930,1,B2,"730,000",2/2/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6179,5,,B2,7111 14TH AVENUE,,11228,2,0,2,"3,600","3,303",1920,1,B2,"570,000",12/17/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6181,86,,B3,1619 72ND STREET,,11204,2,0,2,"1,750","1,020",1910,1,B3,"825,000",10/6/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6182,5,,B3,7111 17TH AVENUE,,11204,2,0,2,"2,000","1,552",1930,1,B3,"980,000",11/16/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6182,43,,S2,7110 18TH AVENUE,,11204,2,1,3,"2,000","3,540",1931,1,S2,"2,200,000",7/20/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6183,17,,B1,1826 71ST STREET,,11204,2,0,2,"1,833","2,492",1930,1,B1,0,7/21/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6184,4,,B1,7113 19TH AVENUE,,11204,2,0,2,"2,950","2,360",1930,1,B1,0,10/18/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6184,20,,B2,1934 71ST STREET,,11204,2,0,2,"2,474","2,480",1930,1,B2,"499,000",7/28/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6184,21,,B1,1936 71ST STREET,,11204,2,0,2,"2,424","2,480",1930,1,B1,"499,000",7/28/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6185,28,,B2,2052 71ST STREET,,11204,2,0,2,"2,200","1,624",1925,1,B2,"990,000",5/18/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6186,5,,B2,7113 21ST AVENUE,,11204,2,0,2,"2,075","1,720",1930,1,B2,0,10/10/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6190,17,,B2,1424 72ND STREET,,11228,2,0,2,"4,000","2,556",1930,1,B2,"1,500,000",3/17/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6190,31,,B2,1458 72ND STREET,,11228,2,0,2,"2,000","2,048",1920,1,B2,"1,100,000",6/23/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6192,4,,S2,7215 NEW UTRECHT AVE,,11228,2,1,3,"2,250","2,688",1931,1,S2,"3,000,000",6/16/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6192,5,,S2,7213 16TH AVE,,11228,2,1,3,"2,300","2,560",1931,1,S2,"3,000,000",6/16/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6192,54,,B1,7224 17TH AVENUE,,11204,2,0,2,"3,300","2,300",1930,1,B1,"1,743,980",12/7/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6193,53,,B3,1773 73RD STREET,,11204,2,0,2,"4,000","3,258",1930,1,B3,"1,592,000",4/22/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6194,6,,S2,7209 18TH AVENUE,,11204,2,1,3,"2,053","2,560",1931,1,S2,0,1/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6194,25,,B3,1848 72ND STREET,,11204,2,0,2,"3,000","1,628",1930,1,B3,"1,280,000",3/17/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6195,61,,B1,1941 73RD STREET,,11204,2,0,2,"2,500","2,400",1930,1,B1,"1,330,000",4/25/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6196,17,,B1,2030 72ND STREET,,11204,2,0,2,"2,500","2,560",1930,1,B1,"350,000",11/10/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6197,17,,B2,2128 72ND STREET,,11204,2,0,2,"2,500","2,480",1925,1,B2,"1,270,000",4/21/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6197,25,,B2,2154 72ND STREET,,11204,2,0,2,"2,499","2,480",1925,1,B2,0,7/15/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6201,20,,B3,1432 73RD STREET,,11228,2,0,2,"3,000","1,522",1925,1,B3,"1,210,000",1/25/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6201,74,,B3,1415 74TH STREET,,11228,2,0,2,"2,667","1,671",1925,1,B3,"1,270,000",8/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6202,19,,B2,1532 73RD STREET,,11228,2,0,2,"2,250","1,797",1925,1,B2,0,3/30/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6202,48,,B9,1573 74TH STREET,,11228,2,0,2,"2,000","2,640",1935,1,B9,"440,000",3/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6203,15,,S2,7303 NEW UTRECHT AVENUE,,11204,2,1,3,"1,659","3,000",1931,1,S2,"1,150,000",5/31/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6203,36,,B1,1656 73RD STREET,,11204,2,0,2,"2,450","1,042",1920,1,B1,0,2/3/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6206,48,,B2,1965 74TH STREET,,11204,2,0,2,"2,399","2,044",1930,1,B2,0,7/18/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6206,53,,B2,1951 74TH STREET,,11204,2,0,2,"2,400","2,128",1930,1,B2,"1,350,000",12/2/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6206,66,,B1,1917 74TH STREET,,11204,2,0,2,"2,400","2,160",1930,1,B1,0,10/26/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6207,58,,B2,2045 74TH STREET,,11204,2,0,2,"2,400","2,400",1930,1,B2,"1,170,000",4/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6208,6,,B2,2108 73RD STREET,,11204,2,0,2,"2,500","2,480",1930,1,B2,"1,420,000",10/6/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6208,37,,B2,7304 BAY PARKWAY,,11204,2,0,2,"2,500","2,480",1930,1,B2,"1,550,000",2/17/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6208,38,,B2,7308 BAY PARKWAY,,11204,2,0,2,"2,500","2,480",1930,1,B2,"670,230",4/5/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6208,65,,B2,2121 74TH STREET,,11204,2,0,2,"2,499","2,480",1930,1,B2,0,7/19/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6208,67,,B2,2115 74TH STREET,,11204,2,0,2,"2,500","2,480",1930,1,B2,0,3/17/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6212,69,,B1,1427 BAY RIDGE PARKWAY,,11228,2,0,2,"2,000","2,682",1920,1,B1,0,1/6/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6213,19,,B2,1530 74TH STREET,,11228,2,0,2,"3,000","2,917",1920,1,B2,0,4/6/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6213,35,,B3,1570 74 STREET,,11228,2,0,2,"3,999","2,013",1920,1,B3,0,8/15/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6214,78,,B1,1653 BAY RIDGE PARKWAY,,11204,2,0,2,"1,799","1,416",1925,1,B1,"970,000",6/23/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6216,44,,B1,7410 19TH AVENUE,,11204,2,0,2,"2,250","2,108",1930,1,B1,0,3/9/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6217,44,,S2,7424 20TH AVENUE,,11204,2,1,3,"1,600","3,000",1931,1,S2,0,11/3/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6218,15,,B1,2026 74TH STREET,,11204,2,0,2,"2,475","2,200",1920,1,B1,"1,650,000",10/22/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6218,25,,B1,2056 74TH STREET,,11204,2,0,2,"2,449","2,200",1920,1,B1,0,6/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6218,55,,B2,2047 BAY RIDGE PARKWAY,,11204,2,0,2,"2,407","2,600",1915,1,B2,"1,320,000",8/1/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6219,57,,B1,2149 BAY RIDGE PARKWAY,,11204,2,0,2,"2,500","2,680",1925,1,B1,"400,000",11/12/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6223,76,,B1,1407 76TH STREET,,11228,2,0,2,"1,933","2,922",1915,1,B1,0,11/4/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6224,63,,B3,1527 76TH STREET,,11228,2,0,2,"2,799","1,944",1930,1,B3,0,7/18/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6225,51,,B2,1658 BAY RIDGE PARKWAY,,11204,2,0,2,"1,499","1,332",1930,1,B2,"800,000",8/24/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6225,52,,B1,1660 BAY RIDGE PARKWAY,,11204,2,0,2,"1,500","1,332",1930,1,B1,0,4/11/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6229,44,,B1,2077 76 STREET,,11214,2,0,2,"2,500","2,640",1925,1,B1,"1,600,000",10/20/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6229,49,,B1,2061 76TH ST,,11214,2,0,2,"2,499","2,640",1925,1,B1,0,9/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6230,33,,B2,2170 BAY RIDGE PKWY,,11204,2,0,2,"2,541","2,480",1920,1,B2,"1,630,000",7/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6230,58,,B2,2147 76TH STREET,,11214,2,0,2,"2,492","2,480",1920,1,B2,0,3/23/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6234,25,,B1,1442 76TH STREET,,11228,2,0,2,"1,657","1,984",1930,1,B1,"1,230,000",9/20/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6235,55,,B1,1553 77TH STREET,,11228,2,0,2,"2,458","2,604",1920,1,B1,"1,415,000",1/10/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6235,56,,B1,1549 77TH STREET,,11228,2,0,2,"2,458","2,604",1920,1,B1,0,10/8/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6235,57,,B1,1547 77TH STREET,,11228,2,0,2,"2,458","2,604",1920,1,B1,0,10/8/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6237,31,,B2,1762 76TH STREET,,11214,2,0,2,"3,000","2,560",1920,1,B2,0,5/12/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6237,176,,B2,1723 77TH STREET,,11214,2,0,2,"1,750","1,220",1920,1,B2,0,11/16/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6238,26,,B1,1850 76TH STREET,,11214,2,0,2,"2,250","2,052",1930,1,B1,"1,255,000",10/6/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6238,49,,B1,1849 77TH ST,,11214,2,0,2,"3,000","2,680",1930,1,B1,0,3/10/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6239,54,,B2,1959 77TH STREET,,11214,2,0,2,"3,000","2,184",1930,1,B2,"1,780,000",2/24/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6239,58,,B3,1949 77TH STREET,,11214,2,0,2,"2,000","1,408",1930,1,B3,"970,000",7/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6240,2,,B3,7619 20TH AVENUE,,11214,2,0,2,"2,367",876,1925,1,B3,"1,430,000",5/20/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6241,23,,B1,2138 76TH ST,,11214,2,0,2,"2,499","2,480",1920,1,B1,"1,620,000",7/19/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6241,34,,B1,2168 76TH STREET,,11214,2,0,2,"2,500","2,480",1920,1,B1,"1,450,000",11/10/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6241,57,,B2,2149 77TH STREET,,11214,2,0,2,"2,492","2,480",1920,1,B2,"995,000",4/12/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6246,36,,B1,7708 16 AVE,,11214,2,0,2,"2,617","2,640",1920,1,B1,0,10/20/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6246,64,,B3,1529 78TH STREET,,11228,2,0,2,"2,000","1,440",1920,1,B3,0,4/21/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6247,45,,B2,1641 78TH STREET,,11214,2,0,2,"2,475","2,800",1920,1,B2,0,12/16/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6247,48,,B2,1631 78TH ST,,11214,2,0,2,"2,475","3,200",1920,1,B2,0,10/29/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6248,53,,B2,1781 78TH STREET,,11214,2,0,2,"2,499","2,560",1930,1,B2,0,6/6/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6249,22,,B1,1840 77TH STREET,,11214,2,0,2,"3,000","2,360",1925,1,B1,"1,730,000",8/29/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6249,24,,B3,1844 77TH STREET,,11214,2,0,2,"3,000","2,160",1920,1,B3,10,11/3/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6249,33,,B1,1866 77 STREET,,11214,2,0,2,"2,650","2,680",1925,1,B1,"1,890,000",3/28/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6250,20,,B2,1934 77TH STREET,,11214,2,0,2,"2,483","2,520",1920,1,B2,0,6/20/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6250,55,,B1,1955 78TH STREET,,11214,2,0,2,"2,467","2,480",1920,1,B1,0,4/11/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6251,3,,B3,7719 20TH AVENUE,,11214,2,0,2,"2,500","1,644",1920,1,B3,"950,000",11/10/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6251,72,,B3,2017 78 STREET,,11214,2,0,2,"2,500","1,800",1935,1,B3,0,2/8/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6253,54,,S2,94 KINGS HIGHWAY,,11214,2,1,3,"1,687","2,145",1931,1,S2,"800,000",10/6/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6257,53,,B1,1453 79TH STREET,,11228,2,0,2,"2,499","2,600",1925,1,B1,"1,620,000",9/26/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6257,64,,B3,1435 79TH STREET,,11228,2,0,2,"2,467","1,830",1930,1,B3,"1,125,000",4/7/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6258,26,,B1,1550 78TH STREET,,11228,2,0,2,"2,500","1,625",1930,1,B1,0,10/22/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6258,33,,B1,1572 78TH STREET,,11228,2,0,2,"2,600","1,772",1930,1,B1,"1,500,000",7/12/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6258,59,,B1,1535 79TH STREET,,11228,2,0,2,"2,467","1,872",1920,1,B1,0,10/26/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6260,46,,B2,7812 18TH AVENUE,,11214,2,0,2,"2,449","2,320",1925,1,B2,"1,599,000",6/29/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6262,38,,B3,1978 78TH STREET,,11214,2,0,2,"2,399","1,830",1925,1,B3,0,6/10/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6264,17,,B1,2128 78TH STREET,,11214,2,0,2,"2,500","2,640",1920,1,B1,0,4/22/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6264,17,,B1,2128 78TH STREET,,11214,2,0,2,"2,500","2,640",1920,1,B1,0,5/17/2022
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6264,64,,B1,2133 79 ST,,11214,2,0,2,"3,250","2,976",1920,1,B1,"1,400,000",12/30/2021
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6264,76,,B3,2105 79TH STREET,,11214,2,0,2,"2,083","2,996",1920,1,B3,0,1/19/2022
